substage,run_id,recipe,split,eval_mode,task_format,step,n_pairs,q_count_mode,q_cap,phase_train_n_pairs,accuracy,all_correct,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,3000,8,single,1,"1,2",0.3826904413290322,0.3826904296875,5.172811884433031,0.125,2.0794415416798357,,0.001,117.60245656967163,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3100,2,capped,8,"1,2",1.0,1.0,0.0022171426098793745,0.125,2.0794415416798357,0.38579421656559154,0.001,120.28312540054321,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3200,2,capped,8,"1,2",0.9947916865348816,0.9895833333333334,0.028609149158000946,0.125,2.0794415416798357,0.5419992555001875,0.001,122.93651151657104,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3300,2,capped,8,"1,2",1.0,1.0,0.0009645122918300331,0.125,2.0794415416798357,0.04216820069281545,0.001,125.62296557426453,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3400,1,capped,8,"1,2",1.0,1.0,0.00015309399168472737,0.125,2.0794415416798357,0.0014245574834165426,0.001,128.31763339042664,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3500,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.003811486065387726,0.125,2.0794415416798357,0.16233598975818592,0.001,131.00050973892212,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3600,1,capped,8,"1,2",1.0,1.0,0.00012669326679315418,0.125,2.0794415416798357,0.0012670142753029951,0.001,133.64294981956482,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3700,1,capped,8,"1,2",1.0,1.0,0.0003354749351274222,0.125,2.0794415416798357,0.006168735446244128,0.001,136.33414459228516,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3800,2,capped,8,"1,2",0.9947916865348816,0.9895833333333334,0.019380351528525352,0.125,2.0794415416798357,0.9152988897090689,0.001,139.0400688648224,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,3900,2,capped,8,"1,2",1.0,1.0,0.0001622748823137954,0.125,2.0794415416798357,0.0017086965514773998,0.001,141.73626065254211,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4000,1,capped,8,"1,2",1.0,1.0,0.0004914122982881963,0.125,2.0794415416798357,0.0173541602922457,0.001,144.41568684577942,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,1,capped,8,"1,2",1.0,1.0,0.00021046130405011354,0.125,2.0794415416798357,,0.001,157.06303596496582,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,2,capped,8,"1,2",0.9993286207318306,0.9986572265625,0.003700738105749224,0.125,2.0794415416798357,,0.001,157.06304740905762,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,4,capped,8,"1,2",0.5826721363700926,0.03125,3.4782548528164625,0.125,2.0794415416798357,,0.001,157.0630509853363,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,4000,8,capped,8,"1,2",0.3750915627460927,0.0,5.268998969346285,0.125,2.0794415416798357,,0.001,157.06305360794067,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,1,single,1,"1,2",1.0,1.0,0.00019981073040753472,0.125,2.0794415416798357,,0.001,157.06305766105652,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,2,single,1,"1,2",0.9996337904594839,0.9996337890625,0.0016380433691551843,0.125,2.0794415416798357,,0.001,157.06306195259094,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,4,single,1,"1,2",0.6185302925296128,0.6185302734375,3.092645436525345,0.125,2.0794415416798357,,0.001,157.0630657672882,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,4000,8,single,1,"1,2",0.38354493281804025,0.383544921875,5.341132890433073,0.125,2.0794415416798357,,0.001,157.06306862831116,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4100,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.010045355185866356,0.125,2.0794415416798357,0.7618842959970865,0.001,159.79530429840088,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4200,2,capped,8,"1,2",1.0,1.0,9.969082748284563e-05,0.125,2.0794415416798357,0.0016023586896256612,0.001,162.48890280723572,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4300,2,capped,8,"1,2",1.0,1.0,0.00029158921097405255,0.125,2.0794415416798357,0.00858772472941316,0.001,165.1641092300415,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4400,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.027604376897215843,0.125,2.0794415416798357,0.7160696966688085,0.001,167.80679750442505,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4500,2,capped,8,"1,2",1.0,1.0,0.00011814892059192061,0.125,2.0794415416798357,0.005215766681296655,0.001,170.45655393600464,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4600,1,capped,8,"1,2",1.0,1.0,5.099278041598154e-06,0.125,2.0794415416798357,3.811257241940825e-05,0.001,173.1704831123352,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4700,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.0023002794478088617,0.125,2.0794415416798357,0.7360577405901988,0.001,175.8359568119049,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4800,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.008198770694434643,0.125,2.0794415416798357,0.5701572978794065,0.001,178.48919916152954,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,4900,2,capped,8,"1,2",0.9947916865348816,0.9895833333333334,0.01214571576565504,0.125,2.0794415416798357,1.0238477505678873,0.001,181.19589376449585,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5000,2,capped,8,"1,2",0.9973958730697632,0.9947916666666666,0.007688817102462053,0.125,2.0794415416798357,0.38595254844520854,0.001,183.83094692230225,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,1,capped,8,"1,2",1.0,1.0,4.0655159793345774e-05,0.125,2.0794415416798357,,0.001,196.55126404762268,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,2,capped,8,"1,2",0.9997558631002903,0.99951171875,0.0014271733946031873,0.125,2.0794415416798357,,0.001,196.55127143859863,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,4,capped,8,"1,2",0.5673218001611531,0.026611328125,4.189328730106354,0.125,2.0794415416798357,,0.001,196.55127453804016,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,5000,8,capped,8,"1,2",0.36340333172120154,0.0,6.451562695205212,0.125,2.0794415416798357,,0.001,196.5512764453888,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,1,single,1,"1,2",1.0,1.0,4.145573386438173e-05,0.125,2.0794415416798357,,0.001,196.55128049850464,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,2,single,1,"1,2",0.9996337904594839,0.9996337890625,0.002404066929216242,0.125,2.0794415416798357,,0.001,196.55128359794617,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,4,single,1,"1,2",0.5936279501765966,0.5936279296875,3.7794549502432346,0.125,2.0794415416798357,,0.001,196.55128645896912,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,5000,8,single,1,"1,2",0.3626709096133709,0.3626708984375,6.589095693081617,0.125,2.0794415416798357,,0.001,196.55129051208496,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5100,4,capped,8,"1,2,4",0.9921875,0.96875,0.028091615065932274,0.125,2.0794415416798357,0.3608155136671028,0.001,199.39298129081726,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5200,1,capped,8,"1,2,4",1.0,1.0,6.0874433984281495e-05,0.125,2.0794415416798357,0.0005413821476598107,0.001,202.16502118110657,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5300,4,capped,8,"1,2,4",0.99609375,0.984375,0.012518741190433502,0.125,2.0794415416798357,0.36670366394931997,0.001,204.97869873046875,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5400,2,capped,8,"1,2,4",1.0,1.0,0.00010994419426424429,0.125,2.0794415416798357,0.002092807708941839,0.001,207.76289057731628,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5500,2,capped,8,"1,2,4",1.0,1.0,6.133739225333557e-05,0.125,2.0794415416798357,0.0006445088324584888,0.001,210.5907428264618,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5600,4,capped,8,"1,2,4",0.9973958730697632,0.9895833333333334,0.0073983618058264256,0.125,2.0794415416798357,0.31530276142832847,0.001,213.41486072540283,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5700,4,capped,8,"1,2,4",1.0,1.0,0.0006065581110306084,0.125,2.0794415416798357,0.07940451838475784,0.001,216.23930597305298,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5800,2,capped,8,"1,2,4",1.0,1.0,0.00023487122962251306,0.125,2.0794415416798357,0.0046559529439453295,0.001,219.06687450408936,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,5900,1,capped,8,"1,2,4",1.0,1.0,6.298343214439228e-05,0.125,2.0794415416798357,0.0013343598967306704,0.001,221.86438083648682,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,train,train_induction_capped,key_next_value,6000,1,capped,8,"1,2,4",1.0,1.0,1.7132200810010545e-05,0.125,2.0794415416798357,0.00021506767960253147,0.001,224.67113137245178,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,1,capped,8,"1,2,4",1.0,1.0,1.572521031079077e-05,0.125,2.0794415416798357,,0.001,237.02677583694458,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,2,capped,8,"1,2,4",1.0,1.0,3.6319470581247515e-05,0.125,2.0794415416798357,,0.001,237.02678394317627,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,4,capped,8,"1,2,4",0.9982910328544676,0.9931640625,0.007235152671512424,0.125,2.0794415416798357,,0.001,237.02678775787354,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,induction_capped,key_next_value,6000,8,capped,8,"1,2,4",0.5852813888341188,0.001220703125,3.142007863149047,0.125,2.0794415416798357,,0.001,237.02679085731506,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,6000,1,single,1,"1,2,4",1.0,1.0,1.6049472485235583e-05,0.125,2.0794415416798357,,0.001,237.0267961025238,ok
B0E.1,stage_b0e_b01_induction_v8_seed1,induction capped curriculum N_VALUES=8,eval,single_query,key_next_value,6000,2,single,1,"1,2,4",0.9998779301531613,0.9998779296875,0.0002937144114127932,0.125,2.0794415416798357,,0.001,237.0267994403839,ok
