substage,run_id,recipe,split,step,n_pairs,phase_train_n_pairs,accuracy,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,9500,4,"1,2,4",0.44140625,1.124390959739685,0.125,2.0794415416798357,1.207979982537638,0.001,369.46499252319336,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,9600,2,"1,2,4",1.0,0.0005774958408437669,0.125,2.0794415416798357,0.021904602815797525,0.001,372.8336601257324,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,9700,2,"1,2,4",1.0,0.0015787141164764762,0.125,2.0794415416798357,0.035701150372085225,0.001,376.0610535144806,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,9800,2,"1,2,4",1.0,0.00021194195142015815,0.125,2.0794415416798357,0.0023749268765056943,0.001,379.24841928482056,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,9900,4,"1,2,4",0.45703125,1.0839180946350098,0.125,2.0794415416798357,1.2481145537022442,0.001,382.46678137779236,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10000,1,"1,2,4",1.0,3.5137160011800006e-05,0.125,2.0794415416798357,0.0003760824053563952,0.001,385.6002953052521,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,10000,1,"1,2,4",1.0,3.271101991231262e-05,0.125,2.0794415416798357,,0.001,391.76900005340576,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,10000,2,"1,2,4",0.9991455078125,0.005746229705664518,0.125,2.0794415416798357,,0.001,391.76900458335876,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,10000,4,"1,2,4",0.481201171875,1.0250141005963087,0.125,2.0794415416798357,,0.001,391.769011259079,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,10000,8,"1,2,4",0.2265625,2.618278995156288,0.125,2.0794415416798357,,0.001,391.76901626586914,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10100,8,"1,2,4,8",0.27734375,1.8119078874588013,0.125,2.0794415416798357,2.439515025469578,0.001,394.98861861228943,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10200,1,"1,2,4,8",1.0,7.14080742909573e-05,0.125,2.0794415416798357,0.0007487656475972233,0.001,398.2310645580292,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10300,8,"1,2,4,8",0.24609375,1.7461202144622803,0.125,2.0794415416798357,0.9998023819434873,0.001,401.6596608161926,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10400,4,"1,2,4,8",0.48046875,1.0359320640563965,0.125,2.0794415416798357,1.1150747158914167,0.001,404.94488048553467,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10500,1,"1,2,4,8",1.0,0.00013966835103929043,0.125,2.0794415416798357,0.001085262073894953,0.001,408.2300503253937,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10600,4,"1,2,4,8",0.5078125,1.004111647605896,0.125,2.0794415416798357,1.337235504519157,0.001,411.50386238098145,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10700,8,"1,2,4,8",0.23828125,1.6987125873565674,0.125,2.0794415416798357,1.1780715547626555,0.001,414.5724265575409,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10800,1,"1,2,4,8",1.0,6.088255759095773e-05,0.125,2.0794415416798357,0.0005666666255971854,0.001,417.8996922969818,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,10900,8,"1,2,4,8",0.2890625,1.664513349533081,0.125,2.0794415416798357,0.946393824308431,0.001,421.27020835876465,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11000,4,"1,2,4,8",0.5390625,0.8371122479438782,0.125,2.0794415416798357,1.1413463812425513,0.001,424.6586699485779,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,11000,1,"1,2,4,8",1.0,0.00011878951363542001,0.125,2.0794415416798357,,0.001,432.60112285614014,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,11000,2,"1,2,4,8",0.99072265625,0.0276673975167796,0.125,2.0794415416798357,,0.001,432.60112977027893,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,11000,4,"1,2,4,8",0.557861328125,0.8062454927712679,0.125,2.0794415416798357,,0.001,432.60113859176636,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,11000,8,"1,2,4,8",0.2615966796875,1.6926256753504276,0.125,2.0794415416798357,,0.001,432.60114097595215,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11100,1,"1,2,4,8",1.0,0.00045635219430550933,0.125,2.0794415416798357,0.009074061393394877,0.001,435.894339799881,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11200,1,"1,2,4,8",1.0,0.00015662077930755913,0.125,2.0794415416798357,0.0013153399571059162,0.001,439.05413722991943,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11300,8,"1,2,4,8",0.30078125,1.4747283458709717,0.125,2.0794415416798357,0.9965303277198541,0.001,441.9982657432556,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11400,1,"1,2,4,8",1.0,0.0002101106074405834,0.125,2.0794415416798357,0.0025709313586835298,0.001,444.9964601993561,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11500,8,"1,2,4,8",0.33984375,1.4573370218276978,0.125,2.0794415416798357,1.4632254156102982,0.001,448.24348878860474,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11600,4,"1,2,4,8",0.58984375,0.7295665144920349,0.125,2.0794415416798357,0.7270382176522798,0.001,451.490216255188,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11700,1,"1,2,4,8",1.0,0.00010176713112741709,0.125,2.0794415416798357,0.0009632326886593821,0.001,454.79605054855347,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11800,8,"1,2,4,8",0.33203125,1.4424623250961304,0.125,2.0794415416798357,0.9621188965897615,0.001,458.00942063331604,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,11900,1,"1,2,4,8",1.0,6.228784332051873e-05,0.125,2.0794415416798357,0.0008541140956929331,0.001,461.3600752353668,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12000,8,"1,2,4,8",0.39453125,1.3371018171310425,0.125,2.0794415416798357,1.3423368657727124,0.001,464.2964856624603,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,12000,1,"1,2,4,8",1.0,0.00016515605784661602,0.125,2.0794415416798357,,0.001,470.6838526725769,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,12000,2,"1,2,4,8",0.9993896484375,0.002165879169751861,0.125,2.0794415416798357,,0.001,470.6838581562042,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,12000,4,"1,2,4,8",0.593017578125,0.728630818426609,0.125,2.0794415416798357,,0.001,470.6838619709015,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,12000,8,"1,2,4,8",0.3482666015625,1.4079790636897087,0.125,2.0794415416798357,,0.001,470.68386459350586,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12100,8,"1,2,4,8",0.359375,1.3987452983856201,0.125,2.0794415416798357,0.7204687241610763,0.001,473.9116265773773,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12200,4,"1,2,4,8",0.5703125,0.7209884524345398,0.125,2.0794415416798357,0.9554717129094149,0.001,476.90028166770935,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12300,4,"1,2,4,8",0.55859375,0.7600008249282837,0.125,2.0794415416798357,1.1690328961118301,0.001,480.0354833602905,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12400,4,"1,2,4,8",0.66015625,0.6858065724372864,0.125,2.0794415416798357,0.5500137991586607,0.001,483.1987783908844,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12500,4,"1,2,4,8",0.63671875,0.7150112390518188,0.125,2.0794415416798357,2.457115079694791,0.001,486.1986572742462,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12600,2,"1,2,4,8",1.0,0.00044730264926329255,0.125,2.0794415416798357,0.010954487219371447,0.001,489.20326566696167,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12700,8,"1,2,4,8",0.296875,1.4700454473495483,0.125,2.0794415416798357,1.2837153890242217,0.001,492.1193392276764,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12800,4,"1,2,4,8",0.75,0.46229228377342224,0.125,2.0794415416798357,0.9849147167038648,0.001,495.26965951919556,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,12900,1,"1,2,4,8",1.0,5.875410352018662e-05,0.125,2.0794415416798357,0.0006601987014923573,0.001,498.54293751716614,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13000,8,"1,2,4,8",0.421875,1.252212643623352,0.125,2.0794415416798357,1.0869722772416148,0.001,501.8000981807709,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,13000,1,"1,2,4,8",1.0,0.0001269232914182794,0.125,2.0794415416798357,,0.001,508.7832977771759,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,13000,2,"1,2,4,8",0.9996337890625,0.002484598488535994,0.125,2.0794415416798357,,0.001,508.7833023071289,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,13000,4,"1,2,4,8",0.7694091796875,0.43768921587616205,0.125,2.0794415416798357,,0.001,508.7833077907562,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,13000,8,"1,2,4,8",0.4114990234375,1.2861437238752842,0.125,2.0794415416798357,,0.001,508.7833104133606,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13100,1,"1,2,4,8",1.0,0.0011534515069797635,0.125,2.0794415416798357,0.1168341451254086,0.001,512.0427713394165,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13200,2,"1,2,4,8",0.99609375,0.004988191183656454,0.125,2.0794415416798357,0.06981742862844169,0.001,515.2284235954285,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13300,8,"1,2,4,8",0.5078125,1.1639118194580078,0.125,2.0794415416798357,4.193086689638603,0.001,518.4584827423096,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13400,8,"1,2,4,8",0.34765625,1.4889158010482788,0.125,2.0794415416798357,1.0568021638701937,0.001,521.8841478824615,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13500,2,"1,2,4,8",1.0,0.000472837476991117,0.125,2.0794415416798357,0.01806839784488395,0.001,525.1256732940674,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13600,8,"1,2,4,8",0.453125,1.2162266969680786,0.125,2.0794415416798357,2.9101557794417543,0.001,528.4082629680634,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13700,4,"1,2,4,8",0.765625,0.40154874324798584,0.125,2.0794415416798357,0.5265173128718101,0.001,531.6789236068726,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13800,2,"1,2,4,8",1.0,0.00078862119698897,0.125,2.0794415416798357,0.014053516002756358,0.001,534.9641373157501,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,13900,4,"1,2,4,8",0.67578125,0.5933592915534973,0.125,2.0794415416798357,1.1870938892365022,0.001,538.3134610652924,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14000,1,"1,2,4,8",1.0,3.873352034133859e-05,0.125,2.0794415416798357,0.0007084650992569628,0.001,541.5939447879791,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,14000,1,"1,2,4,8",1.0,4.5849892103433376e-05,0.125,2.0794415416798357,,0.001,549.1906535625458,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,14000,2,"1,2,4,8",0.998291015625,0.014920427505785483,0.125,2.0794415416798357,,0.001,549.1906588077545,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,14000,4,"1,2,4,8",0.78125,0.35424282774329185,0.125,2.0794415416798357,,0.001,549.1906654834747,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,14000,8,"1,2,4,8",0.4310302734375,1.232260249555111,0.125,2.0794415416798357,,0.001,549.1906681060791,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14100,4,"1,2,4,8",0.73046875,0.4123556613922119,0.125,2.0794415416798357,0.7322608129301491,0.001,552.2213025093079,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14200,8,"1,2,4,8",0.4453125,1.1219888925552368,0.125,2.0794415416798357,0.9949648893121249,0.001,555.3940682411194,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14300,4,"1,2,4,8",0.78125,0.4982650876045227,0.125,2.0794415416798357,0.9970550936180614,0.001,558.5861449241638,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14400,1,"1,2,4,8",1.0,5.442070323624648e-05,0.125,2.0794415416798357,0.0007316936319804799,0.001,561.9520835876465,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14500,8,"1,2,4,8",0.5234375,1.0703644752502441,0.125,2.0794415416798357,3.931774833420211,0.001,565.2100999355316,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14600,4,"1,2,4,8",0.93359375,0.152165949344635,0.125,2.0794415416798357,0.34982596768252083,0.001,568.4982364177704,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14700,8,"1,2,4,8",0.57421875,0.9890193939208984,0.125,2.0794415416798357,0.8324609842662203,0.001,571.8293790817261,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14800,2,"1,2,4,8",1.0,0.0007580024539493024,0.125,2.0794415416798357,0.012355076998072369,0.001,575.1180565357208,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,14900,8,"1,2,4,8",0.48046875,1.2100614309310913,0.125,2.0794415416798357,2.1071844260771684,0.001,578.0777697563171,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15000,8,"1,2,4,8",0.62109375,0.8769538402557373,0.125,2.0794415416798357,1.0692489929662659,0.001,581.0542187690735,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,15000,1,"1,2,4,8",1.0,7.802658032574072e-06,0.125,2.0794415416798357,,0.001,587.648895740509,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,15000,2,"1,2,4,8",0.9990234375,0.00737883150259222,0.125,2.0794415416798357,,0.001,587.6489024162292,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,15000,4,"1,2,4,8",0.990478515625,0.05494286265457049,0.125,2.0794415416798357,,0.001,587.6489067077637,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,15000,8,"1,2,4,8",0.6322021484375,0.8833286371082067,0.125,2.0794415416798357,,0.001,587.6489164829254,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15100,4,"1,2,4,8",0.99609375,0.025486093014478683,0.125,2.0794415416798357,0.1457602047466157,0.001,591.0586931705475,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15200,2,"1,2,4,8",1.0,0.00033435068326070905,0.125,2.0794415416798357,0.007312357755460771,0.001,594.2751746177673,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15300,2,"1,2,4,8",1.0,8.03198417997919e-05,0.125,2.0794415416798357,0.0009689538205833735,0.001,597.4431290626526,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15400,8,"1,2,4,8",0.625,0.9107049703598022,0.125,2.0794415416798357,0.9629565747327394,0.001,600.7065036296844,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15500,2,"1,2,4,8",1.0,0.00010934645251836628,0.125,2.0794415416798357,0.006404052309166652,0.001,603.8652946949005,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15600,2,"1,2,4,8",1.0,0.00022150654694996774,0.125,2.0794415416798357,0.005312788015984094,0.001,607.011449098587,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15700,8,"1,2,4,8",0.703125,0.7499025464057922,0.125,2.0794415416798357,0.9101934192322416,0.001,610.3927381038666,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15800,8,"1,2,4,8",0.55859375,0.9179508686065674,0.125,2.0794415416798357,1.1500119505821191,0.001,613.4822287559509,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,15900,8,"1,2,4,8",0.65234375,0.8267759084701538,0.125,2.0794415416798357,0.9861563950467304,0.001,616.7147853374481,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16000,1,"1,2,4,8",1.0,1.4691472642880399e-06,0.125,2.0794415416798357,0.00019408586881152463,0.001,619.9640374183655,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,16000,1,"1,2,4,8",1.0,1.2113357819032444e-06,0.125,2.0794415416798357,,0.001,627.5880765914917,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,16000,2,"1,2,4,8",0.999267578125,0.005574849038566754,0.125,2.0794415416798357,,0.001,627.5880858898163,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,16000,4,"1,2,4,8",0.9498291015625,0.20579128037206829,0.125,2.0794415416798357,,0.001,627.5880877971649,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,16000,8,"1,2,4,8",0.6781005859375,0.7543725203722715,0.125,2.0794415416798357,,0.001,627.5880906581879,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16100,4,"1,2,4,8",0.9765625,0.09521882981061935,0.125,2.0794415416798357,1.6563817988227327,0.001,630.7525734901428,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16200,1,"1,2,4,8",1.0,1.5512368918280117e-05,0.125,2.0794415416798357,0.00026271294572383536,0.001,633.9958729743958,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16300,1,"1,2,4,8",1.0,2.219244015577715e-05,0.125,2.0794415416798357,0.00034452682225360174,0.001,637.1630880832672,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16400,1,"1,2,4,8",1.0,1.2121153304178733e-05,0.125,2.0794415416798357,0.00030089919132765086,0.001,640.3695526123047,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16500,2,"1,2,4,8",1.0,1.2808031897293404e-05,0.125,2.0794415416798357,0.00011907130852960944,0.001,643.7562656402588,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16600,8,"1,2,4,8",0.7578125,0.5921344757080078,0.125,2.0794415416798357,0.5270174113900729,0.001,647.0230722427368,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16700,4,"1,2,4,8",1.0,0.006781659089028835,0.125,2.0794415416798357,0.0555476067646669,0.001,650.3578617572784,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16800,8,"1,2,4,8",0.59765625,0.9772496223449707,0.125,2.0794415416798357,1.5403173866194169,0.001,653.618899345398,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,16900,2,"1,2,4,8",1.0,4.240699126967229e-05,0.125,2.0794415416798357,0.0005781534361747039,0.001,656.8445978164673,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17000,8,"1,2,4,8",0.8125,0.5443226099014282,0.125,2.0794415416798357,0.66340351198123,0.001,660.0703377723694,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,17000,1,"1,2,4,8",1.0,1.302175336803657e-05,0.125,2.0794415416798357,,0.001,667.9493932723999,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,17000,2,"1,2,4,8",0.9998779296875,0.0017414036481113726,0.125,2.0794415416798357,,0.001,667.9494071006775,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,17000,4,"1,2,4,8",0.998046875,0.01087404497229727,0.125,2.0794415416798357,,0.001,667.9494094848633,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,17000,8,"1,2,4,8",0.7911376953125,0.5651554279029369,0.125,2.0794415416798357,,0.001,667.9494121074677,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17100,2,"1,2,4,8",1.0,0.0017419892828911543,0.125,2.0794415416798357,0.05819225564771508,0.001,671.2218172550201,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17200,8,"1,2,4,8",0.82421875,0.47532403469085693,0.125,2.0794415416798357,1.153435155607939,0.001,674.5631220340729,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17300,4,"1,2,4,8",1.0,0.0029857968911528587,0.125,2.0794415416798357,0.03962095318842573,0.001,677.8000090122223,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17400,4,"1,2,4,8",0.99609375,0.02786404825747013,0.125,2.0794415416798357,0.10360411237343924,0.001,681.0452103614807,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17500,8,"1,2,4,8",0.76953125,0.5936703681945801,0.125,2.0794415416798357,0.8760335525491235,0.001,684.3220989704132,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17600,8,"1,2,4,8",0.80078125,0.47934332489967346,0.125,2.0794415416798357,1.0149172219869098,0.001,687.6283497810364,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17700,2,"1,2,4,8",1.0,3.895171175827272e-05,0.125,2.0794415416798357,0.0005638730375921609,0.001,690.7090339660645,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17800,8,"1,2,4,8",0.67578125,0.7699258327484131,0.125,2.0794415416798357,1.5356736917013563,0.001,693.9135730266571,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,17900,4,"1,2,4,8",1.0,0.005071899853646755,0.125,2.0794415416798357,0.05488229965503658,0.001,697.1311376094818,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18000,2,"1,2,4,8",1.0,7.424171781167388e-05,0.125,2.0794415416798357,0.0012441964435722277,0.001,700.5117468833923,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,18000,1,"1,2,4,8",1.0,1.11711334653819e-05,0.125,2.0794415416798357,,0.001,706.3368179798126,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,18000,2,"1,2,4,8",0.99951171875,0.00562391346215918,0.125,2.0794415416798357,,0.001,706.3368225097656,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,18000,4,"1,2,4,8",0.99560546875,0.02895302746037487,0.125,2.0794415416798357,,0.001,706.33682513237,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,eval,18000,8,"1,2,4,8",0.821533203125,0.5279372734948993,0.125,2.0794415416798357,,0.001,706.3368284702301,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18100,4,"1,2,4,8",0.9921875,0.02070344053208828,0.125,2.0794415416798357,0.17737185961934082,0.001,709.6106860637665,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18200,1,"1,2,4,8",1.0,0.0001496754848631099,0.125,2.0794415416798357,0.029531006225613228,0.001,712.8923490047455,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18300,2,"1,2,4,8",1.0,5.6509488786105067e-05,0.125,2.0794415416798357,0.0008761297252876202,0.001,716.2399349212646,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18400,2,"1,2,4,8",1.0,7.84336298238486e-05,0.125,2.0794415416798357,0.0017350590646902416,0.001,719.5270309448242,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18500,4,"1,2,4,8",1.0,0.0014833391178399324,0.125,2.0794415416798357,0.013073185311101115,0.001,722.850891828537,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18600,8,"1,2,4,8",0.88671875,0.33686432242393494,0.125,2.0794415416798357,0.6423036771091323,0.001,726.1464779376984,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18700,1,"1,2,4,8",1.0,1.047254500008421e-06,0.125,2.0794415416798357,2.282381296863567e-05,0.001,729.5966520309448,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed1,curriculum N_VALUES=8,train,18800,4,"1,2,4,8",1.0,0.0021709762513637543,0.125,2.0794415416798357,0.02163368540183313,0.001,732.8567636013031,ok
